date,RMM1,RMM2,phase,amplitude
1990-01-28,0.8735404329040913,2.212709759093341,6.0,2.378898351318353
1990-01-29,0.2345090138811337,2.3501921577928004,6.0,2.3618631747292818
1990-01-30,-0.35769232824162667,2.1033749109262723,7.0,2.1335720793066777
1990-01-31,-0.8320685914313443,1.7662866768770802,7.0,1.952461719409633
1990-02-01,-1.169615476596323,1.5887637092632663,7.0,1.9728584558871973
1990-02-02,-1.4213660370582129,1.123175983019279,8.0,1.8115754745894228
1990-02-03,-1.2734800505177069,0.9769578255016137,8.0,1.605053903105881
1990-02-04,-1.042730161631415,1.0962703435252903,7.0,1.5129754975110916
1990-02-05,-1.1757830241939031,1.0292627887608612,8.0,1.5626412282767743
1990-02-06,-1.4227084517610193,0.9717612589971875,8.0,1.722910120464801
1990-02-07,-1.6026937673247326,0.867483267651542,8.0,1.8224035040234479
1990-02-08,-1.680083296190447,0.8357821074615919,8.0,1.8764891721752879
1990-02-09,-2.0090533105911925,0.5976091532045553,8.0,2.096051503372781
1990-02-10,-2.18188207497222,0.28134537324624126,8.0,2.199946501197733
1990-02-11,-2.3533155454891044,0.48298245211178115,8.0,2.4023667716834143
1990-02-12,-2.033129026121782,0.12684654218941213,8.0,2.037082149085872
1990-02-13,-2.2157755702007083,0.10695789809711637,8.0,2.2183555552398775
1990-02-14,-2.282035263919147,-0.05937689183166965,1.0,2.282807604914203
1990-02-15,-2.4669543112362002,-0.5914868364885948,1.0,2.5368721393610203
1990-02-16,-2.2343313522509063,-1.0542600821297436,1.0,2.4705669212598913
1990-02-17,-2.0486477749588254,-1.3374546638452314,1.0,2.4465777493644274
1990-02-18,-1.8752718918943614,-1.3284177854107448,1.0,2.2981162897304923
1990-02-19,-1.3296980221095873,-1.3294417578912534,1.0,1.8802957792930173
1990-02-20,-0.8860873498545094,-1.37236330841954,2.0,1.6335641529699447
1990-02-21,-1.0189329566219947,-1.192127690690566,2.0,1.5682451342190296
1990-02-22,-0.922182943884185,-1.419398847969451,2.0,1.692664902338294
1990-02-23,-0.7684796955833346,-1.3266363140370119,2.0,1.5331421826580742
1990-02-24,-0.39267617713471326,-1.6694533688877615,2.0,1.7150128661266157
1990-02-25,-0.030448201572601155,-1.52536694994541,2.0,1.5256708114677846
1990-02-26,0.35836538969933224,-1.4577503836912264,3.0,1.50115353434826
1990-02-27,0.9497422363071444,-1.5258073434003456,3.0,1.797247441116586
1990-02-28,1.0327769886153735,-1.6028131427336143,3.0,1.9067349786304977
1990-03-01,0.9292374808122214,-1.3492214396431719,3.0,1.6382554101662647
1990-03-02,1.2464725323936503,-1.1457243897236296,4.0,1.6930381422813316
1990-03-03,1.569840233862377,-1.036374035052322,4.0,1.881082002567595
1990-03-04,2.401154722953543,-1.1471622542046194,4.0,2.661113534036819
1990-03-05,2.711605143803079,-0.8051893187669401,4.0,2.8286272810244344
1990-03-06,2.702913317330062,-0.4383447584309813,4.0,2.7382268949530304
1990-03-07,3.029004805273236,-0.16880033205591471,4.0,3.033704610286002
1990-03-08,3.1701348179795636,0.18456595292331174,5.0,3.1755030082090636
1990-03-09,3.1592914018033955,0.5579143243893772,5.0,3.208175580430055
1990-03-10,3.0764244641125935,0.9514324660723846,5.0,3.22018807228507
1990-03-11,2.893146496633145,1.4833913532191687,5.0,3.2512684536632834
