year,chinese_code,name,landfall_time,month,in_jjaso,landfall_lat,landfall_lon,landfall_wind_speed,landfall_pressure,landfall_wind_category,landfall_region,landfall_region2,max_wind,lmi_category,genesis_time,genesis_lat,genesis_lon,formation_region,track_length_km,pre_landfall_track_km,ocean_residence_days,phase_landfall,amp_landfall,group_landfall,active_landfall,phase_genesis,amp_genesis,group_genesis,active_genesis,tcp_total,tcp_depth,affected_area,n_days,coastal_total,coastal_depth,coastal_area,inland_total,inland_depth,inland_area
1991,9103,Vanessa,1991-04-28 06:00:00,4,False,18.65750890376229,110.26332937610564,15.0,1000.0,0,South China,South China,25.0,1,1991-04-23 00:00:00,7.0,131.0,Western Tropical WNP,3072.2981196675655,2810.4902197723113,5.25,5.0,1.3698534062817749,5-6,True,4.0,0.950536781410071,3-4,False,6.301187670553341,0.9821748981780953,6415.545420924373,6,6.301187670553341,0.9821748981780953,6415.545420924373,0.0,,0.0
1991,9106,Zeke,1991-07-13 00:00:00,7,True,18.659046957404662,110.26857738335802,40.0,965.0,2,South China,South China,45.0,2,1991-07-08 12:00:00,13.0,128.5,Western Tropical WNP,3020.6080721406242,2132.3457886728597,4.5,5.0,0.5476087105380721,5-6,False,5.0,0.8892196122452981,5-6,False,21313.6456702452,35.273651061383305,604237.0162690314,8,18073.030141115687,43.90405698524992,411648.2936232415,3240.6155291295127,16.826611052868692,192588.72264578997
1991,9107,Amy,1991-07-19 12:00:00,7,True,23.181611349042143,116.57355460383144,30.0,970.0,1,South China,South China,55.0,3,1991-07-15 00:00:00,13.0,138.0,Western Tropical WNP,3228.742645361803,2579.5683931359504,4.5,5.0,1.6769269805510298,5-6,True,5.0,0.8899084238155508,5-6,False,24964.55392960254,28.890142904924268,864120.1260845057,6,16332.821721736722,52.80063704502307,309330.01258696435,8631.732207865822,15.55855448369318,554790.1134975414
1991,9108,Brendan,1991-07-24 00:00:00,7,True,21.991759730354516,113.21483248536188,30.0,980.0,1,South China,South China,35.0,2,1991-07-20 00:00:00,11.5,129.0,Western Tropical WNP,3149.6459272836155,2114.6272561465316,4.0,6.0,1.5484250919802964,5-6,True,5.0,1.8398503489149605,5-6,True,20412.434064096586,31.99018287277513,638084.3193449936,6,18398.25304854411,50.0961072310385,367259.13579857827,2014.1810155524804,7.437199854079602,270825.1835464152
1991,9111,Fred,1991-08-16 00:00:00,8,True,20.4,110.49452246497658,45.0,960.0,2,South China,South China,45.0,2,1991-08-11 12:00:00,16.5,123.6,Western Tropical WNP,2239.9409952550704,1546.1785846971902,4.5,5.0,2.0335861016447097,5-6,True,5.0,0.9832533234626748,5-6,False,16411.067892003022,49.25556974711373,333181.9726430974,7,15594.66823950197,56.039800308471364,278278.44056654454,816.3996525010504,14.869710957078878,54903.5320765529
1991,9116,Joel,1991-09-06 18:00:00,9,True,22.804362455581813,115.09345631662728,25.0,985.0,1,South China,South China,30.0,1,1991-09-02 12:00:00,17.5,119.3,South China Sea,1369.2454728107818,1028.1530022750019,4.25,6.0,2.249580755110271,5-6,True,6.0,1.4504372437351938,5-6,True,33273.79221271464,57.410822448312324,579573.5158239799,7,17588.11585784349,70.67812118956512,248848.09558916505,15685.67635487115,47.42809410820111,330725.4202348147
1991,9119,Nat,1991-09-23 00:00:00,9,True,22.2,120.88574782348364,45.0,950.0,2,South China,South China,50.0,2,1991-09-14 00:00:00,16.5,130.4,Western Tropical WNP,5878.006503262286,2847.6536676614605,9.0,1.0,0.5489429857655904,1-2,False,7.0,2.48671608371966,7-8,True,6601.369247867226,20.16797446362502,327319.39738288854,19,5921.745497533037,25.913865880622673,228516.4832145356,679.6237503341871,6.878580010060819,98802.9141683529
1992,9204,Chuck,1992-06-28 00:00:00,6,True,18.4154979402586,109.91266941298854,35.0,960.0,2,South China,South China,35.0,2,1992-06-24 00:00:00,13.0,118.9,South China Sea,2152.346645294048,1206.199323137369,4.0,6.0,0.5225463280680046,5-6,False,6.0,1.1786418805841543,5-6,True,18803.107806281412,34.738266627518954,541279.391050156,8,15126.633834459502,51.40153118099519,294283.7204828698,3676.4739718219116,14.884770908647862,246995.67056728614
1992,9205,Eli,1992-07-13 00:00:00,7,True,19.196348415072933,110.6054773773906,35.0,970.0,2,South China,South China,35.0,2,1992-07-08 00:00:00,8.0,141.0,Eastern Tropical WNP,4214.28363984779,3594.57646434163,5.0,2.0,1.1161968326544365,1-2,True,1.0,0.7905426541169364,1-2,False,9827.057387720255,25.619940277490425,383570.6594661451,7,9527.747633902316,28.61321481877743,332984.1716230268,299.3097538179383,5.9167925384773605,50586.487843118346
1992,9206,Faye,1992-07-18 00:00:00,7,True,22.157458183980687,113.47149163679616,20.0,992.0,1,South China,South China,25.0,1,1992-07-15 00:00:00,16.5,123.5,Western Tropical WNP,1450.6627924632703,1354.0467505690192,3.0,4.0,0.949281679065044,3-4,False,3.0,1.5907386388544622,3-4,True,3873.020440722028,13.712845589037,282437.3989756283,4,3485.489906935913,19.20617946239118,181477.52465611752,387.5305337861157,3.8384609370618468,100959.8743195108
1992,9207,Gary,1992-07-23 00:00:00,7,True,21.122457640702557,110.36257059882908,25.0,985.0,1,South China,South China,35.0,2,1992-07-17 06:00:00,14.0,131.0,Western Tropical WNP,3017.1583478948955,2389.9901711988778,5.75,4.0,1.001399115880857,3-4,True,3.0,1.0546349290495685,3-4,True,17643.550889183134,28.17529130299962,626206.511920065,7,16379.537471559723,39.61017784086807,413518.4027035603,1264.0134176234167,5.943037541119522,212688.10921650476
1992,9212,Mark,1992-08-19 06:00:00,8,True,23.591887847247225,116.97295949082408,12.0,998.0,0,South China,South China,25.0,1,1992-08-15 00:00:00,18.4,117.5,South China Sea,975.3212455381788,870.8940486532535,4.25,4.0,1.8844889031676304,3-4,True,4.0,1.1116639927761114,3-4,True,10557.715212971843,35.34769188859629,298681.8841311086,5,9862.141595895171,49.14137938341248,200689.14873041003,695.5736170766733,7.098216150742485,97992.73540069856
1992,9215,Omar,1992-09-05 12:00:00,9,True,24.4,117.8978012409439,12.0,992.0,0,East China,East/North China,55.0,3,1992-08-23 00:00:00,6.8,158.6,Eastern Tropical WNP,6146.428899990395,4889.263231309385,13.5,6.0,1.6657755360660804,5-6,True,5.0,1.0458828129011348,5-6,True,35110.01384070816,41.110655886727244,854036.8204644378,17,23160.051742836644,48.79337868380688,474655.62679968297,11949.962097871514,31.498562125436433,379381.193664755
1992,9216,Polly,1992-08-30 06:00:00,8,True,23.982680645877164,121.61731935412284,30.0,975.0,1,South China,South China,35.0,2,1992-08-26 18:00:00,20.2,128.0,North WNP,1410.3798054537776,834.1136190596833,3.5,5.0,2.189257541400147,5-6,True,6.0,1.4668991598262933,5-6,True,25688.07958031804,57.50420025255701,446716.57839769335,6,21934.406299011232,89.5156496538218,245034.31951660715,3753.673281306806,18.611816934874813,201682.2588810862
1992,9219,Ted,1992-09-22 06:00:00,9,True,23.21403434605569,121.39649141348607,35.0,975.0,2,South China,South China,35.0,2,1992-09-16 00:00:00,16.5,149.5,Eastern Tropical WNP,8023.218808225563,3577.1288806278912,6.25,1.0,0.9184575391778842,1-2,False,7.0,1.6013099143737988,7-8,True,18177.479823771446,38.97626837066971,466373.01577721856,11,16747.665695807784,50.88928852328308,329100.0165613501,1429.8141279636623,10.415843874112566,137272.99921586845
1993,9302,Koryn,1993-06-27 18:00:00,6,True,21.596322142901677,111.91103357129498,30.0,975.0,1,South China,South China,60.0,3,1993-06-15 18:00:00,4.2,156.5,Eastern Tropical WNP,6063.924207239022,5578.733603177104,12.0,1.0,0.8484900268361195,1-2,False,6.0,1.1478061340927763,5-6,True,16768.908364716626,26.52657212992726,632155.1191229097,14,14793.151029243538,41.466857553994714,356746.3729312287,1975.7573354730853,7.17390919058897,275408.746191681
1993,9303,Lewis,1993-07-10 18:00:00,7,True,18.37844937805736,109.7586074633117,30.0,980.0,1,South China,South China,30.0,1,1993-07-07 00:00:00,9.3,128.0,Western Tropical WNP,2967.1729412788177,2254.1444809089035,3.75,5.0,0.9401162452908188,5-6,False,4.0,1.133292757879083,3-4,True,3998.8435723293746,17.74598999486952,225337.869202308,6,3998.8435723293746,17.74598999486952,225337.869202308,0.0,,0.0
1993,9309,Tasha,1993-08-21 00:00:00,8,True,21.51647015999051,111.567059680019,35.0,970.0,2,South China,South China,35.0,2,1993-08-14 00:00:00,10.0,141.0,Eastern Tropical WNP,4381.972610095532,3726.664274921547,7.0,8.0,0.9546439146345936,7-8,False,7.0,0.5269847302597818,7-8,False,37342.4181069916,45.69244205212327,817255.9055695371,9,30336.366834971046,77.87933131192014,389530.39688372094,7006.051272020548,16.379783598940815,427725.50868581614
1993,9315,Abe,1993-09-14 00:00:00,9,True,22.967289614550463,116.51233661671924,35.0,965.0,2,South China,South China,50.0,2,1993-09-09 00:00:00,19.0,124.0,Western Tropical WNP,1308.5889253129562,970.4779636344791,5.0,2.0,0.4239619851289119,1-2,False,2.0,0.5908786998819232,1-2,False,4575.82128321333,18.430044876792405,248280.5285501678,6,4190.009789778082,26.700114693686075,156928.53150061253,385.8114934352468,4.223350401699019,91351.99704955527
1993,9316,Becky,1993-09-17 06:00:00,9,True,21.89328938117811,112.98791695960264,25.0,985.0,1,South China,South China,35.0,2,1993-09-13 06:00:00,13.5,130.5,Western Tropical WNP,2766.6597730222948,2118.1986399019474,4.0,7.0,0.3827370103608564,7-8,False,2.0,0.537968788197346,1-2,False,24202.11350894485,35.22601712419177,687052.2268702311,6,18280.608100048496,47.23909993038657,386980.44897103315,5921.505408896352,19.733629901328285,300071.77789919794
1993,9318,Dot,1993-09-26 12:00:00,9,True,21.73165461417581,112.4,20.0,990.0,1,South China,South China,40.0,2,1993-09-21 00:00:00,17.9,117.0,South China Sea,1118.1005065649865,995.5069407459515,5.5,3.0,0.2709684840211187,3-4,False,8.0,0.6412678800284084,7-8,False,23973.33658396588,66.06887699108368,362853.70170891815,7,21716.670347024832,102.14273504672867,212611.0127860763,2256.666236941053,15.020140102124895,150242.6889228419
1993,9323,Ira,1993-11-04 18:00:00,11,False,21.606257247439167,111.93124758418696,20.0,995.0,1,South China,South China,45.0,2,1993-10-27 12:00:00,12.5,146.0,Eastern Tropical WNP,4094.895270941894,3934.716460023388,8.25,2.0,2.202556350884492,1-2,True,8.0,2.2740920608451978,7-8,True,9248.16518758819,36.72298635709967,251835.86916536925,10,7968.310604000707,55.46940599037473,143652.3514490745,1279.8545835874845,11.830402732362908,108183.51771629477
1994,9403,Russ,1994-06-08 12:00:00,6,True,20.961403220265986,110.28464919493352,20.0,990.0,1,South China,South China,30.0,1,1994-06-03 06:00:00,20.3,114.1,North WNP,1526.6221473119394,1157.4656576455898,5.25,4.0,1.576969180118415,3-4,True,2.0,0.542265215295178,1-2,False,30767.721701999555,46.131924146641886,666950.7563611836,7,23770.13943304065,76.02375245718044,312667.27390796616,6997.582268958906,19.751364699546574,354283.48245321744
1994,9404,Sharon,1994-06-25 06:00:00,6,True,21.61265485648488,111.7887345143515,10.0,998.0,0,South China,South China,20.0,1,1994-06-22 06:00:00,13.5,126.0,Western Tropical WNP,2491.9320097377795,1891.4745114550421,3.0,7.0,0.4761287037760728,7-8,False,7.0,0.9233811444248804,7-8,False,6682.902131422934,10.766698977676732,620701.1216045894,4,4074.3527459441816,15.650153149984355,260339.48082790838,2608.5493854787514,7.238698824482516,360361.640776681
1994,9405,(nameless),1994-07-04 12:00:00,7,True,21.486722366460317,111.36093646672562,20.0,993.0,1,South China,South China,20.0,1,1994-07-02 12:00:00,18.5,118.7,South China Sea,1417.9498986241074,918.5749906330916,2.0,5.0,0.3458490223325544,5-6,False,8.0,0.2347140321110521,7-8,False,38397.238196203405,50.52480763686013,759968.023474292,5,25669.107771918454,75.47973193372327,340079.4771563022,12728.130424284953,30.31311650650669,419888.5463179897
1994,9406,Tim,1994-07-10 12:00:00,7,True,23.257747982041742,121.4138016143666,45.0,950.0,2,South China,South China,55.0,3,1994-07-07 00:00:00,12.8,131.6,Western Tropical WNP,4260.263119577816,1608.6763881403272,3.5,5.0,1.4153130196261394,5-6,True,5.0,1.4250451233423478,5-6,True,90600.28529622522,46.85395287797337,1933674.316277753,7,30813.490275648484,55.46818456905371,555516.4733629962,59786.79502057673,43.38167455052151,1378157.8429147569
1994,9413,Caitlin,1994-08-03 12:00:00,8,True,22.963153680261964,121.29474386623006,25.0,985.0,1,South China,South China,25.0,1,1994-08-01 00:00:00,18.9,129.5,Western Tropical WNP,2013.230612038603,993.1077487057471,2.5,1.0,0.4049729871613992,1-2,False,5.0,0.2426310520429399,5-6,False,30597.96168403783,39.94821138199233,765940.7173816708,5,15684.576738023736,61.957427091528494,253150.8726928447,14913.384946014088,29.08283988163593,512789.8446888262
1994,9414,Doug,1994-08-12 18:00:00,8,True,32.42071076922389,121.33195461536567,15.0,1000.0,0,East China,East/North China,50.0,2,1994-08-01 06:00:00,15.0,144.0,Eastern Tropical WNP,4687.863266116593,4530.587425920877,11.5,1.0,1.4945354527838106,1-2,True,5.0,0.2426310520429399,5-6,False,6482.649445338337,14.677328213708412,441677.75980397005,13,5405.740501689867,20.176344039862663,267924.6790701862,1076.9089436484687,6.197927191279313,173753.08073378386
1994,9415,Ellie,1994-08-16 06:00:00,8,True,39.47666648623818,122.5603919870477,20.0,995.0,1,North China,East/North China,40.0,2,1994-08-06 06:00:00,28.5,146.5,North WNP,5360.4014278018885,3981.2283897889515,10.0,8.0,0.5378169408663206,7-8,False,8.0,0.8334840424118246,7-8,False,31519.40408278541,35.457828867345626,888926.5104387921,12,25384.753964373485,40.59251045248377,625355.605785654,6134.65011841193,23.275141565739936,263570.904653138
1994,9417,Fred,1994-08-21 18:00:00,8,True,27.6576336633781,120.66404554451448,35.0,975.0,2,East China,East/North China,55.0,3,1994-08-13 18:00:00,17.4,148.0,Eastern Tropical WNP,5254.903216228893,3342.7052599918743,8.0,4.0,0.0959081927609345,3-4,False,1.0,1.1258310444492274,1-2,True,38927.165628353236,32.67959043319578,1191176.667526751,13,21191.67456030172,41.0188729057418,516632.29774739424,17735.491068051517,26.29254925640071,674544.3697793569
1994,9418,Gladys,1994-09-01 06:00:00,9,True,24.34116996914078,121.76892149469832,40.0,960.0,2,East China,East/North China,45.0,2,1994-08-21 18:00:00,22.6,157.3,North WNP,5598.637648295411,4217.965040940277,10.5,4.0,0.8774698284688063,3-4,False,4.0,0.0959081927609345,3-4,False,14168.703325313034,16.054649522233483,882529.5940401144,14,5915.895074711992,18.825742560529818,314244.9789531967,8252.80825060104,14.522315106733613,568284.6150869176
1994,9422,Joel,1994-09-06 06:00:00,9,True,18.29158103353019,109.41736824720584,20.0,985.0,1,South China,South China,25.0,1,1994-09-02 12:00:00,15.5,116.0,South China Sea,1769.7119618976428,1056.7093998039104,3.75,6.0,1.208469150633154,5-6,True,4.0,1.0288821685587168,3-4,True,12709.628990320025,33.15823277387239,383302.36345812737,7,12328.344824982605,38.98425187336808,316239.10252346436,381.2841653374205,5.685440284642435,67063.26093466305
1994,9424,Luke,1994-09-12 18:00:00,9,True,18.95082497380949,110.50824973809496,25.0,985.0,1,South China,South China,25.0,1,1994-09-06 12:00:00,13.7,132.5,Western Tropical WNP,3492.92368892108,2879.3515026012983,6.25,6.0,1.6346567619217005,5-6,True,6.0,1.208469150633154,5-6,True,5852.187122164115,23.6405046756763,247549.16201875446,9,5851.430543363296,23.680579171310672,247098.2867873595,0.756578800818692,1.6780225395791273,450.8752313949568
1995,9502,Deanna,1995-06-08 12:00:00,6,True,23.222770045094297,120.08685462744418,15.0,998.0,0,South China,South China,23.0,1,1995-06-01 00:00:00,10.2,129.5,Western Tropical WNP,3816.9099308626583,2476.001654393536,7.5,3.0,0.3558515206210196,3-4,False,3.0,0.3914036032726622,3-4,False,3340.147216525291,17.509295285582958,190764.229059267,9,2741.4278087895595,15.904400446994947,172369.13883839853,598.7194077357314,32.547783160993106,18395.090220868457
1995,9504,Gary,1995-07-31 06:00:00,7,True,23.41842074629077,116.85115129664318,30.0,980.0,1,South China,South China,30.0,1,1995-07-27 12:00:00,17.0,121.0,Western Tropical WNP,1944.0853570128727,957.4308504835219,3.75,2.0,1.793027065165728,1-2,True,2.0,1.0900863195581756,1-2,True,26037.444614078442,27.483679365445237,947378.4156722071,7,11968.632131292847,37.22534555177145,321518.36212366045,14068.812482785594,22.479166713097005,625860.0535485465
1995,9505,Helen,1995-08-12 06:00:00,8,True,22.76627951248994,114.64082677500224,23.0,990.0,1,South China,South China,30.0,1,1995-08-07 06:00:00,15.2,133.0,Western Tropical WNP,2972.8297125271188,2541.2272068946954,5.0,1.0,1.6416065007364389,1-2,True,2.0,0.9259024579811386,1-2,False,21899.404007065375,32.51947892829994,673424.1977047028,7,17374.731283458856,61.42933555870789,282840.94440275786,4524.6727236065135,11.584400215204983,390583.253301945
1995,9506,Irving,1995-08-19 18:00:00,8,True,20.645845624117054,110.39025729313823,20.0,993.0,1,South China,South China,20.0,1,1995-08-17 00:00:00,15.2,112.6,South China Sea,931.8751102325024,699.3449630061306,2.75,2.0,0.7314477272146698,1-2,False,1.0,0.9297774599738486,1-2,False,4935.038956169755,13.249876323450584,372459.2468410719,4,4339.366112059893,17.218025190434837,252024.61165352166,595.6728441098621,4.946026059548685,120434.63518755019
1995,9507,Janis,1995-08-25 00:00:00,8,True,28.29743387164247,121.44359257970054,20.0,995.0,1,East China,East/North China,30.0,1,1995-08-20 18:00:00,20.2,131.0,North WNP,4620.7794262791485,1465.5643231217973,4.25,4.0,0.7892641709008775,3-4,False,2.0,0.4801531104308664,1-2,False,7058.659151372722,19.33275180604413,365114.0418181919,9,6481.8488275288655,24.052286521066534,269489.9223760555,576.8103238438566,6.032058932504926,95624.11944213638
1995,9508,Lois,1995-08-28 06:00:00,8,True,18.5,110.08891875086924,30.0,980.0,1,South China,South China,30.0,1,1995-08-24 00:00:00,17.4,116.8,South China Sea,1428.9893436377247,793.5786635246861,4.25,4.0,1.382291267387199,3-4,True,4.0,0.7330940008945364,3-4,False,11568.272671736979,55.159557363006385,209723.81260433065,7,11568.272671736979,55.159557363006385,209723.81260433065,0.0,,0.0
1995,9509,Kent,1995-08-31 12:00:00,8,True,22.75627854391667,115.04054412556944,25.0,985.0,1,South China,South China,50.0,2,1995-08-24 18:00:00,11.0,132.5,Western Tropical WNP,2908.1923862622866,2358.777253759441,6.75,4.0,1.6746644623463574,3-4,True,4.0,0.7330940008945364,3-4,False,21478.812024937688,31.584971533001003,680032.65421645,9,16639.896614766698,46.09495639827785,360991.6987661665,4838.915410170988,15.167066570940733,319040.9554502836
1995,9511,Nina,1995-09-07 12:00:00,9,True,21.56112604833312,109.56216006531758,12.0,1000.0,0,South China,South China,20.0,1,1995-09-02 12:00:00,12.0,129.0,Western Tropical WNP,2871.288124690973,2470.6208425519612,5.0,6.0,1.4461156436580322,5-6,True,4.0,1.871695915787648,3-4,True,7849.9232923190575,17.877845103658327,439086.65987450216,6,7465.606975165882,24.219639552432373,308245.9984180943,384.3163171531752,2.9372850371993713,130840.66145640783
1995,9515,Sibyl,1995-10-03 06:00:00,10,True,21.44711457878301,111.3225164957099,30.0,980.0,1,South China,South China,33.0,2,1995-09-27 00:00:00,7.7,136.7,Western Tropical WNP,3600.14495607561,3278.7141980439246,6.25,5.0,0.5736752053637266,5-6,False,5.0,0.3620747204123926,5-6,False,39013.822661262915,61.36933466047445,635721.7798939275,8,18134.31339454166,66.02697912018621,274650.05420787935,20879.509266721245,57.82648648838258,361071.72568604816
1995,9516,Ted,1995-10-13 12:00:00,10,True,21.613697415799223,109.01369741579924,18.0,998.0,1,South China,South China,25.0,1,1995-10-08 12:00:00,15.0,118.0,South China Sea,2056.5716854394877,1636.323658678484,5.0,7.0,0.6269979088084805,7-8,False,6.0,0.9386943277297876,5-6,False,40525.531629560355,64.03418009808448,632873.4367721317,7,29831.31467179883,105.68154881529561,282275.52497301454,10694.216957761526,30.502797072816033,350597.9117991172
1995,9521,Angela,1995-11-06 00:00:00,11,False,18.19594148201605,109.71082271462386,15.0,1000.0,0,South China,South China,60.0,3,1995-10-26 00:00:00,10.0,145.0,Eastern Tropical WNP,4562.226444821888,4299.701815653178,11.0,5.0,1.0424395454014423,5-6,True,7.0,0.3236444896833395,7-8,False,4211.729375482155,31.918154187775404,131954.03940667846,13,4211.729375482155,31.918154187775404,131954.03940667846,0.0,,0.0
1996,9606,FRANKIE,1996-07-22 12:00:00,7,True,18.78325409972008,110.51674590027991,28.0,970.0,1,South China,South China,28.0,1,1996-07-20 06:00:00,16.0,115.5,South China Sea,1453.6428501589066,678.733957311686,2.25,6.0,1.62446231820816,5-6,True,6.0,1.7983073598248922,5-6,True,11070.667335509328,32.1872716569499,343945.50285280054,5,11009.750595379088,33.62578916413983,327419.84259868076,60.916740130239745,3.686191001963342,16525.66025411983
1996,9607,GLORIA,1996-07-27 00:00:00,7,True,24.608009286154577,118.41383543905242,18.0,990.0,1,East China,East/North China,40.0,2,1996-07-21 06:00:00,11.8,132.2,Western Tropical WNP,2981.950318421829,2116.1457220707566,5.75,6.0,1.4152321667865355,5-6,True,6.0,1.7989346108546036,5-6,True,29495.58006542996,28.402396417180455,1038489.134233344,8,12564.387288986489,31.927917821971437,393523.54134224856,16931.192776443473,26.251311640592217,644965.5928910954
1996,9608,HERB,1996-07-31 18:00:00,7,True,24.845794965417845,121.81307551873232,40.0,960.0,2,East China,East/North China,55.0,3,1996-07-23 00:00:00,15.5,154.0,Eastern Tropical WNP,5366.529400611241,3935.9219241580963,8.75,6.0,1.5328471102213073,5-6,True,6.0,1.6861506438879637,5-6,True,70654.87111841234,53.528988784701355,1319936.5936575583,12,22208.18676683105,85.43469162042155,259943.42983644133,48446.68435158129,45.70471395960539,1059993.163821117
1996,9610,LISA,1996-08-06 18:00:00,8,True,23.5711142804964,117.3711142804964,18.0,995.0,1,South China,South China,25.0,1,1996-08-04 18:00:00,17.0,114.5,South China Sea,1265.1006702227041,916.9411443302045,2.0,8.0,0.9838059017434644,7-8,False,7.0,1.2331553417985135,7-8,True,11583.7795445438,29.813263145405173,388544.50410367426,5,9836.675688412544,36.499672309919234,269500.3835894523,1747.1038561312575,14.676103688149254,119044.12051422198
1996,9612,NIKI,1996-08-22 00:00:00,8,True,18.394070624750984,109.75309791749672,30.0,975.0,1,South China,South China,35.0,2,1996-08-18 00:00:00,17.3,130.8,Western Tropical WNP,2938.872861942404,2268.2351459382835,4.0,3.0,0.5959320747509373,3-4,False,2.0,0.9201233366647052,1-2,False,6392.232959159752,32.73235226848817,195287.91902052303,6,6392.232959159752,32.73235226848817,195287.91902052303,0.0,,0.0
1996,9615,SALLY,1996-09-09 06:00:00,9,True,21.328947868472486,110.6973649206926,30.0,960.0,1,South China,South China,50.0,2,1996-09-05 00:00:00,13.0,135.0,Western Tropical WNP,3339.095999745306,2800.8499043760057,4.25,5.0,1.3122445977819726,5-6,True,5.0,0.4021919014035373,5-6,False,6871.695612965934,15.41052582949303,445909.22392892785,5,6381.292091443001,20.91387621398432,305122.3994132695,490.40352152293264,3.483305509660029,140786.82451565843
1996,9618,WILLIE,1996-09-20 00:00:00,9,True,20.49439629864389,110.51400925339028,28.0,980.0,1,South China,South China,33.0,2,1996-09-16 12:00:00,19.0,109.3,South China Sea,1323.5334609144015,758.3431401210065,3.5,5.0,1.5604317421821416,5-6,True,5.0,1.2524009703055918,5-6,True,21018.219379059403,77.3701595124617,271657.95587734424,7,20760.664182880577,89.47188737626675,232035.61243291193,257.55519617882743,6.500251468973092,39622.34344443231
1997,9710,VICTOR,1997-08-02 12:00:00,8,True,22.148500442504883,114.0747500737508,30.0,970.0,1,South China,South China,30.0,1,1997-07-31 00:00:00,16.7,114.7,South China Sea,1949.6575021405167,705.1410986093199,2.5,6.0,0.7692719071259856,5-6,False,6.0,1.4287714041463369,5-6,True,44663.835499168876,30.747124977903965,1452618.2702046447,5,27305.97556945856,55.540120974729206,491644.1500349414,17357.859929710314,18.06277564128887,960974.1201697032
1997,9711,WINNIE,1997-08-18 18:00:00,8,True,28.259636031956347,121.42234758988168,35.0,970.0,2,East China,East/North China,60.0,3,1997-08-08 00:00:00,11.2,158.9,Eastern Tropical WNP,5321.728110691214,4431.624585390849,10.75,6.0,1.2566332886057263,5-6,True,6.0,1.177210230065884,5-6,True,48769.910522008875,61.265132147417766,796046.7693868259,13,37393.18517982202,93.82280105942336,398551.14916190546,11376.725342186863,28.621008039659436,397495.62022492045
1997,9713,ZITA,1997-08-22 06:00:00,8,True,20.648158562216462,110.39008527187296,30.0,975.0,1,South China,South China,30.0,1,1997-08-20 00:00:00,17.5,117.0,South China Sea,1418.755461865256,905.1295608993188,2.25,6.0,0.7899976651618316,5-6,False,6.0,1.2494326096441848,5-6,True,20862.28105671819,41.151303185525826,506965.2584916459,4,19480.97542459911,53.3496336436232,365156.6860745939,1381.3056321190843,9.740635622906723,141808.572417052
1997,9714,AMBER,1997-08-29 00:00:00,8,True,23.57928001909553,121.52071998090447,35.0,970.0,2,South China,South China,50.0,2,1997-08-21 00:00:00,13.3,131.2,Western Tropical WNP,2596.1033513839366,1705.5943034368568,8.0,7.0,0.6326001941331801,7-8,False,6.0,0.7443754213515187,5-6,False,13275.335046784523,25.994069431930583,510706.30097176606,10,10102.996795026473,48.92119850214408,206515.72537789907,3172.3382517580485,10.428785459788612,304190.57559386693
1998,9801,NICHOLE,1998-07-09 18:00:00,7,True,22.981229646017592,120.14983716814076,18.0,998.0,1,South China,South China,18.0,1,1998-07-08 00:00:00,20.1,118.3,North WNP,779.1237257712087,456.71731688115557,1.75,3.0,1.0646562928825976,3-4,True,3.0,1.033384191857733,3-4,True,2917.2387544627964,13.071052803132451,223183.15122739665,4,2643.770913699344,16.04053476883771,164818.12806113265,273.4678407634525,4.685474723181837,58365.023166264036
1998,9802,OTTO,1998-08-04 06:00:00,8,True,22.98434975259876,121.31173768555094,30.0,980.0,1,South China,South China,30.0,1,1998-08-01 12:00:00,14.8,127.4,Western Tropical WNP,1696.4921661175968,1216.8996145161275,2.75,7.0,0.4777432935020692,7-8,False,5.0,0.65149328623115,5-6,False,8140.272533720118,26.645522709347723,305502.45242005953,5,6815.762204395515,37.38665976120465,182304.657541728,1324.5103293246034,10.75108796088982,123197.79487833154
1998,9803,PENNY,1998-08-11 00:00:00,8,True,21.528798796202388,111.4070007523735,25.0,990.0,1,South China,South China,25.0,1,1998-08-06 12:00:00,12.5,127.5,Western Tropical WNP,2512.599691094571,2042.856194972014,4.5,2.0,0.5446745435709652,1-2,False,8.0,0.2480840672333648,7-8,False,9434.563972193955,24.02716588101525,392662.3730370361,6,8986.75693747094,31.569516368944242,284665.65127083944,447.80703472301803,4.14648729516513,107996.72176619669
1998,9806,TODD,1998-09-19 18:00:00,9,True,29.89632369519152,122.13345662836184,20.0,995.0,1,East China,East/North China,40.0,2,1998-09-15 12:00:00,20.5,128.5,North WNP,2613.3837838505024,2489.8228241381935,4.25,3.0,1.435641086011382,3-4,True,3.0,0.8254345526903419,3-4,False,5285.848410270513,23.241989344364296,227426.67729310459,6,4955.646367800602,28.65681527899714,172930.81312607139,330.20204246991193,6.059212887382099,54495.8641670332
1999,9902,LEO,1999-05-02 18:00:00,5,False,22.60584530225911,114.85438397669434,12.0,1002.0,0,South China,South China,35.0,2,1999-04-27 00:00:00,13.7,113.1,South China Sea,1484.8875008232185,1458.6348010754741,5.75,8.0,1.7902450980481046,7-8,True,7.0,1.798185463867314,7-8,True,5971.376319518749,16.479109215065638,362360.3825660406,6,4404.558515045941,20.225252159474646,217775.2089475235,1566.817804472809,10.836642272926293,144585.17361851703
